index,req,ts,engine,cmdtr,tr,rsp,send,recv,rts,rengine,rtr,accep,rtt1,rtt2,rtt3,rtt4,rtt5,rtt6,rtt7,rtt8,rtt9,rtt10,rtt11,send_req_rtt,accept_req_rtt
1989,86748839,86748840,86748842,86748848,86748855,86748880,86748858,86751274,0,86751276,86751279,86751283,1,2,6,13,25,3,2416,-86751274,86751276,3,4,19,2444
1990,87153781,87153782,87153784,87153790,87153797,87153799,87153797,87156070,0,87156073,87156076,87156081,1,2,6,13,2,0,2273,-87156070,87156073,3,5,16,2300
1991,87184949,87184952,87184954,87184957,87184962,87184972,87184963,87187528,0,87187531,87187533,87187538,3,2,3,8,10,1,2565,-87187528,87187531,2,5,14,2589
1992,87193979,87193980,87193982,87193985,87193990,87194006,87193993,87197140,0,87197143,87197146,87197151,1,2,3,8,16,3,3147,-87197140,87197143,3,5,14,3172
1993,89257603,89257604,89257606,89257611,89257618,89257629,89257619,89260030,0,89260032,89260036,89260041,1,2,5,12,11,1,2411,-89260030,89260032,4,5,16,2438
1994,94887198,94887202,94887204,94887215,94887227,94887229,94887225,94889652,0,94889655,94889659,94889663,4,2,11,23,2,-2,2427,-94889652,94889655,4,4,27,2465
1995,97665320,97665321,97665323,97665333,97665342,97665344,97665343,97668653,0,97668656,97668659,97668663,1,2,10,19,2,1,3310,-97668653,97668656,3,4,23,3343
1996,97677351,97677352,97677355,97677358,97677363,97677373,97677364,97679968,0,97679971,97679973,97679978,1,3,3,8,10,1,2604,-97679968,97679971,2,5,13,2627
1997,97686593,97686593,97686596,97686599,97686603,97686621,97686607,97689939,0,97689942,97689944,97689948,0,3,3,7,18,4,3332,-97689939,97689942,2,4,14,3355
1998,97694798,97694799,97694801,97694805,97694809,97694825,97694812,97697151,0,97697153,97697155,97697160,1,2,4,8,16,3,2339,-97697151,97697153,2,5,14,2362
1999,97827463,97827464,97827466,97827471,97827477,97827488,97827479,97830202,0,97830204,97830209,97830214,1,2,5,11,11,2,2723,-97830202,97830204,5,5,16,2751
2000,101772695,101772696,101772698,101772707,101772718,101772720,101772718,101775488,0,101775491,101775494,101775498,1,2,9,20,2,0,2770,-101775488,101775491,3,4,23,2803
2001,104748882,104748885,104748887,104748898,104748907,104748918,104748908,104751359,0,104751362,104751365,104751370,3,2,11,20,11,1,2451,-104751359,104751362,3,5,26,2488
2002,104751460,104751461,104751463,104751466,104751471,104751485,104751473,104753857,0,104753859,104753861,104753866,1,2,3,8,14,2,2384,-104753857,104753859,2,5,13,2406
2003,105384922,105384923,105384925,105384933,105384945,105384952,105384940,105388150,0,105388153,105388156,105388160,1,2,8,20,7,-5,3210,-105388150,105388153,3,4,18,3238
2004,105429940,105429941,105429943,105429947,105429952,105429968,105429954,105432433,0,105432435,105432438,105432441,1,2,4,9,16,2,2479,-105432433,105432435,3,3,14,2501
2005,105432391,105432392,105432394,105432397,105432401,105432416,105432403,105435216,0,105435218,105435221,105435225,1,2,3,7,15,2,2813,-105435216,105435218,3,4,12,2834
2006,107247149,107247150,107247152,107247158,107247165,107247174,107247167,107249476,0,107249478,107249481,107249485,1,2,6,13,9,2,2309,-107249476,107249478,3,4,18,2336
2007,107643596,107643597,107643599,107643604,107643610,107643622,107643612,107646578,0,107646580,107646583,107646587,1,2,5,11,12,2,2966,-107646578,107646580,3,4,16,2991
2008,107667590,107667591,107667593,107667597,107667602,107667619,107667604,107670227,0,107670230,107670232,107670237,1,2,4,9,17,2,2623,-107670227,107670230,2,5,14,2647
2009,109693695,109693696,109693698,109693704,109693710,109693722,109693712,109696272,0,109696274,109696277,109696281,1,2,6,12,12,2,2560,-109696272,109696274,3,4,17,2586
2010,112192204,112192208,112192209,112192218,112192232,112192241,112192227,112195440,0,112195443,112195446,112195451,4,1,9,23,9,-5,3213,-112195440,112195443,3,5,23,3247
2011,112197431,112197432,112197434,112197438,112197444,112197445,112197444,112200871,0,112200874,112200877,112200881,1,2,4,10,1,0,3427,-112200871,112200874,3,4,13,3450
2012,113304713,113304714,113304716,113304725,113304736,113304747,113304733,113308086,0,113308088,113308092,113308097,1,2,9,20,11,-3,3353,-113308086,113308088,4,5,20,3384
2013,114468656,114468659,114468660,114468667,114468675,114468683,114468675,114472061,0,114472063,114472066,114472070,3,1,7,15,8,0,3386,-114472061,114472063,3,4,19,3414
2014,114515937,114515938,114515940,114515943,114515950,114515961,114515952,114519376,0,114519379,114519382,114519386,1,2,3,10,11,2,3424,-114519376,114519379,3,4,15,3449
2015,114598024,114598025,114598027,114598030,114598036,114598043,114598037,114601481,0,114601484,114601487,114601491,1,2,3,9,7,1,3444,-114601481,114601484,3,4,13,3467
2016,115459868,115459870,115459872,115459878,115459885,115459897,115459885,115463241,0,115463243,115463246,115463250,2,2,6,13,12,0,3356,-115463241,115463243,3,4,17,3382
2017,115483923,115483924,115483926,115483930,115483936,115483946,115483938,115487084,0,115487087,115487091,115487095,1,2,4,10,10,2,3146,-115487084,115487087,4,4,15,3172
2018,116080887,116080888,116080890,116080894,116080902,116080913,116080901,116084263,0,116084265,116084268,116084272,1,2,4,12,11,-1,3362,-116084263,116084265,3,4,14,3385
2019,116783043,116783044,116783046,116783055,116783064,116783074,116783065,116786090,0,116786094,116786098,116786102,1,2,9,18,10,1,3025,-116786090,116786094,4,4,22,3059
2020,116783051,116783053,116783066,116783069,116783073,116783087,116783082,116786139,0,116786141,116786143,116786147,2,13,3,7,14,9,3057,-116786139,116786141,2,4,31,3096
2021,117094919,117094920,117094922,117094928,117094934,117094941,117094935,117098001,0,117098004,117098007,117098011,1,2,6,12,7,1,3066,-117098001,117098004,3,4,16,3092
2022,118541961,118541963,118541965,118541971,118541979,118541990,118541979,118544974,0,118544977,118544980,118544986,2,2,6,14,11,0,2995,-118544974,118544977,3,6,18,3025
2023,118558801,118558802,118558804,118558807,118558811,118558822,118558814,118561250,0,118561254,118561256,118561260,1,2,3,7,11,3,2436,-118561250,118561254,2,4,13,2459
2024,118669260,118669262,118669264,118669267,118669271,118669282,118669274,118672248,0,118672252,118672254,118672258,2,2,3,7,11,3,2974,-118672248,118672252,2,4,14,2998
2025,118934528,118934531,118934533,118934539,118934546,118934553,118934547,118937873,0,118937876,118937880,118937883,3,2,6,13,7,1,3326,-118937873,118937876,4,3,19,3355
2026,118934557,118934558,118934560,118934562,118934566,118934583,118934569,118938024,0,118938025,118938027,118938033,1,2,2,6,17,3,3455,-118938024,118938025,2,6,12,3476
2027,118949986,118949987,118949990,118949994,118949999,118950009,118950000,118952601,0,118952604,118952606,118952610,1,3,4,9,10,1,2601,-118952601,118952604,2,4,14,2624
2028,119107798,119107799,119107801,119107806,119107811,119107821,119107813,119110794,0,119110796,119110799,119110804,1,2,5,10,10,2,2981,-119110794,119110796,3,5,15,3006
2029,119759060,119759061,119759063,119759068,119759078,119759085,119759076,119762572,0,119762576,119762578,119762582,1,2,5,15,7,-2,3496,-119762572,119762576,2,4,16,3522
2030,120507231,120507232,120507234,120507239,120507247,120507258,120507247,120510855,0,120510858,120510863,120510867,1,2,5,13,11,0,3608,-120510855,120510858,5,4,16,3636
2031,121126430,121126431,121126433,121126440,121126450,121126451,121126447,121129923,0,121129926,121129929,121129934,1,2,7,17,1,-3,3476,-121129923,121129926,3,5,17,3504
2032,122295997,122295998,122296000,122296006,122296013,122296021,122296014,122298919,0,122298921,122298924,122298928,1,2,6,13,8,1,2905,-122298919,122298921,3,4,17,2931
2033,123838718,123838719,123838721,123838727,123838735,123838743,123838736,123841155,0,123841158,123841160,123841165,1,2,6,14,8,1,2419,-123841155,123841158,2,5,18,2447
2034,125636192,125636193,125636195,125636201,125636210,125636222,125636208,125639413,0,125639416,125639419,125639423,1,2,6,15,12,-2,3205,-125639413,125639416,3,4,16,3231
2035,125660173,125660174,125660176,125660180,125660186,125660187,125660186,125663487,0,125663490,125663492,125663497,1,2,4,10,1,0,3301,-125663487,125663490,2,5,13,3324
2036,125732601,125732602,125732604,125732609,125732616,125732617,125732616,125735806,0,125735808,125735811,125735815,1,2,5,12,1,0,3190,-125735806,125735808,3,4,15,3214
2037,126444934,126444935,126444937,126444945,126444955,126444966,126444952,126448230,0,126448233,126448238,126448242,1,2,8,18,11,-3,3278,-126448230,126448233,5,4,18,3308
2038,127537943,127537944,127537946,127537953,127537959,127537967,127537960,127540488,0,127540491,127540494,127540499,1,2,7,13,8,1,2528,-127540488,127540491,3,5,17,2556
2039,128598658,128598659,128598661,128598667,128598675,128598676,128598675,128602023,0,128602026,128602029,128602032,1,2,6,14,1,0,3348,-128602023,128602026,3,3,17,3374
2040,128652296,128652297,128652299,128652305,128652313,128652321,128652311,128655620,0,128655624,128655626,128655630,1,2,6,14,8,-2,3309,-128655620,128655624,2,4,15,3334
2041,128678355,128678357,128678359,128678362,128678369,128678379,128678369,128681625,0,128681627,128681630,128681634,2,2,3,10,10,0,3256,-128681625,128681627,3,4,14,3279
2042,128716488,128716489,128716490,128716496,128716505,128716506,128716502,128719774,0,128719777,128719780,128719785,1,1,6,15,1,-3,3272,-128719774,128719777,3,5,14,3297
2043,128720536,128720537,128720539,128720542,128720549,128720550,128720549,128723908,0,128723910,128723913,128723917,1,2,3,10,1,0,3359,-128723908,128723910,3,4,13,3381
2044,128752393,128752394,128752396,128752400,128752408,128752415,128752407,128755571,0,128755573,128755576,128755580,1,2,4,12,7,-1,3164,-128755571,128755573,3,4,14,3187
2045,129440958,129440959,129440960,129440965,129440973,129440981,129440972,129444307,0,129444310,129444314,129444318,1,1,5,13,8,-1,3335,-129444307,129444310,4,4,14,3360
2046,129445044,129445045,129445047,129445051,129445057,129445065,129445057,129448433,0,129448436,129448438,129448442,1,2,4,10,8,0,3376,-129448433,129448436,2,4,13,3398
2047,129597358,129597359,129597361,129597365,129597372,129597383,129597371,129600952,0,129600955,129600958,129600963,1,2,4,11,11,-1,3581,-129600952,129600955,3,5,13,3605
2048,131637098,131637099,131637101,131637107,131637117,131637118,131637115,131640507,0,131640510,131640513,131640517,1,2,6,16,1,-2,3392,-131640507,131640510,3,4,17,3419
2049,134118364,134118366,134118368,134118377,134118393,134118395,134118387,134121719,0,134121722,134121725,134121730,2,2,9,25,2,-6,3332,-134121719,134121722,3,5,23,3366
2050,134203394,134203395,134203397,134203401,134203409,134203409,134203408,134206691,0,134206695,134206698,134206703,1,2,4,12,0,-1,3283,-134206691,134206695,3,5,14,3309
2051,134706178,134706181,134706181,134706188,134706198,134706207,134706195,134710072,0,134710075,134710079,134710083,3,0,7,17,9,-3,3877,-134710072,134710075,4,4,17,3905
2052,136675635,136675636,136675638,136675643,136675651,136675661,136675652,136679071,0,136679073,136679076,136679081,1,2,5,13,10,1,3419,-136679071,136679073,3,5,17,3446
2053,137217292,137217293,137217295,137217302,137217310,137217319,137217311,137220651,0,137220654,137220658,137220662,1,2,7,15,9,1,3340,-137220651,137220654,4,4,19,3370
2054,137729585,137729586,137729588,137729597,137729606,137729615,137729604,137732967,0,137732969,137732972,137732976,1,2,9,18,9,-2,3363,-137732967,137732969,3,4,19,3391
2055,138476715,138476716,138476718,138476726,138476733,138476741,138476734,138479200,0,138479202,138479205,138479209,1,2,8,15,8,1,2466,-138479200,138479202,3,4,19,2494
2056,138514718,138514719,138514721,138514724,138514729,138514743,138514732,138517882,0,138517884,138517886,138517891,1,2,3,8,14,3,3150,-138517882,138517884,2,5,14,3173
2057,138548692,138548693,138548695,138548699,138548703,138548713,138548705,138552074,0,138552076,138552080,138552084,1,2,4,8,10,2,3369,-138552074,138552076,4,4,13,3392
2058,138683880,138683881,138683883,138683888,138683896,138683905,138683895,138687152,0,138687154,138687159,138687164,1,2,5,13,9,-1,3257,-138687152,138687154,5,5,15,3284
2059,138867298,138867299,138867301,138867308,138867317,138867326,138867315,138870571,0,138870573,138870576,138870580,1,2,7,16,9,-2,3256,-138870571,138870573,3,4,17,3282
2060,138872197,138872198,138872200,138872203,138872209,138872217,138872209,138875324,0,138875327,138875330,138875334,1,2,3,9,8,0,3115,-138875324,138875327,3,4,12,3137
2061,139709778,139709779,139709781,139709786,139709793,139709802,139709793,139713189,0,139713191,139713194,139713199,1,2,5,12,9,0,3396,-139713189,139713191,3,5,15,3421
2062,140086503,140086504,140086506,140086512,140086521,140086530,140086519,140089857,0,140089859,140089862,140089866,1,2,6,15,9,-2,3338,-140089857,140089859,3,4,16,3363
2063,140325674,140325675,140325677,140325683,140325693,140325694,140325690,140329178,0,140329181,140329185,140329189,1,2,6,16,1,-3,3488,-140329178,140329181,4,4,16,3515
2064,141880795,141880796,141880798,141880804,141880814,141880823,141880812,141884223,0,141884226,141884231,141884236,1,2,6,16,9,-2,3411,-141884223,141884226,5,5,17,3441
2065,142999759,142999762,142999765,142999771,142999779,142999796,142999783,143003196,0,143003199,143003202,143003206,3,3,6,14,17,4,3413,-143003196,143003199,3,4,24,3447
2066,143226359,143226362,143226363,143226370,143226379,143226387,143226377,143229782,0,143229785,143229788,143229792,3,1,7,16,8,-2,3405,-143229782,143229785,3,4,18,3433
2067,143246811,143246812,143246813,143246817,143246824,143246831,143246824,143250297,0,143250300,143250302,143250307,1,1,4,11,7,0,3473,-143250297,143250300,2,5,13,3496
2068,143922575,143922575,143922577,143922584,143922592,143922600,143922592,143926126,0,143926129,143926133,143926137,0,2,7,15,8,0,3534,-143926126,143926129,4,4,17,3562
2069,144715254,144715255,144715257,144715263,144715271,144715279,144715270,144719872,0,144719874,144719877,144719882,1,2,6,14,8,-1,4602,-144719872,144719874,3,5,16,4628
2070,145934954,145934957,145934960,145934965,145934974,145934981,145934974,145938475,0,145938478,145938481,145938485,3,3,5,14,7,0,3501,-145938475,145938478,3,4,20,3531
2071,146165766,146165767,146165769,146165776,146165785,146165786,146165784,146169117,0,146169120,146169123,146169128,1,2,7,16,1,-1,3333,-146169117,146169120,3,5,18,3362
2072,146170324,146170325,146170327,146170331,146170336,146170345,146170337,146173492,0,146173494,146173497,146173502,1,2,4,9,9,1,3155,-146173492,146173494,3,5,13,3178
2073,147728926,147728927,147728929,147728935,147728944,147728952,147728943,147732306,0,147732308,147732311,147732316,1,2,6,15,8,-1,3363,-147732306,147732308,3,5,17,3390
2074,153684868,153684870,153684872,153684884,153684898,153684900,153684895,153687794,0,153687797,153687803,153687807,2,2,12,26,2,-3,2899,-153687794,153687797,6,4,27,2939
2075,155076866,155076867,155076869,155076877,155076884,155076894,155076885,155079271,0,155079276,155079279,155079282,1,2,8,15,10,1,2386,-155079271,155079276,3,3,19,2416
2076,155106372,155106373,155106375,155106378,155106383,155106396,155106385,155108832,0,155108835,155108837,155108841,1,2,3,8,13,2,2447,-155108832,155108835,2,4,13,2469
2077,155110592,155110593,155110595,155110598,155110603,155110613,155110605,155112874,0,155112876,155112879,155112883,1,2,3,8,10,2,2269,-155112874,155112876,3,4,13,2291
2078,155186468,155186469,155186471,155186475,155186479,155186490,155186481,155189572,0,155189575,155189578,155189583,1,2,4,8,11,2,3091,-155189572,155189575,3,5,13,3115
2079,155205371,155205372,155205374,155205377,155205381,155205395,155205384,155207590,0,155207593,155207597,155207602,1,2,3,7,14,3,2206,-155207590,155207593,4,5,13,2231
2080,155528259,155528263,155528265,155528272,155528284,155528296,155528280,155531710,0,155531712,155531716,155531720,4,2,7,19,12,-4,3430,-155531710,155531712,4,4,21,3461
2081,155658586,155658587,155658589,155658595,155658602,155658609,155658603,155661840,0,155661843,155661846,155661850,1,2,6,13,7,1,3237,-155661840,155661843,3,4,17,3264
2082,155689941,155689943,155689944,155689948,155689953,155689970,155689956,155693482,0,155693485,155693488,155693491,2,1,4,9,17,3,3526,-155693482,155693485,3,3,15,3550
2083,155708376,155708377,155708379,155708382,155708390,155708400,155708392,155711260,0,155711262,155711265,155711270,1,2,3,11,10,2,2868,-155711260,155711262,3,5,16,2894
2084,155730237,155730238,155730240,155730244,155730248,155730265,155730252,155732513,0,155732515,155732518,155732522,1,2,4,8,17,4,2261,-155732513,155732515,3,4,15,2285
2085,155774417,155774418,155774420,155774424,155774429,155774440,155774431,155777379,0,155777381,155777384,155777391,1,2,4,9,11,2,2948,-155777379,155777381,3,7,14,2974
2086,155822432,155822433,155822435,155822439,155822443,155822454,155822448,155824903,0,155824905,155824908,155824912,1,2,4,8,11,5,2455,-155824903,155824905,3,4,16,2480
2087,155918227,155918228,155918229,155918233,155918239,155918249,155918240,155920553,0,155920557,155920559,155920564,1,1,4,10,10,1,2313,-155920553,155920557,2,5,13,2337
2088,155942270,155942271,155942273,155942276,155942280,155942298,155942283,155944639,0,155944641,155944643,155944648,1,2,3,7,18,3,2356,-155944639,155944641,2,5,13,2378
2089,156590420,156590422,156590424,156590429,156590435,156590444,156590436,156593339,0,156593341,156593347,156593352,2,2,5,11,9,1,2903,-156593339,156593341,6,5,16,2932
2090,156593710,156593711,156593713,156593716,156593720,156593730,156593723,156596245,0,156596247,156596250,156596255,1,2,3,7,10,3,2522,-156596245,156596247,3,5,13,2545
2091,156600678,156600679,156600681,156600684,156600687,156600697,156600689,156602995,0,156602999,156603002,156603006,1,2,3,6,10,2,2306,-156602995,156602999,3,4,11,2328
2092,157176478,157176478,157176480,157176488,157176498,157176499,157176496,157179954,0,157179957,157179960,157179964,0,2,8,18,1,-2,3458,-157179954,157179957,3,4,18,3486
2093,158137914,158137915,158137917,158137923,158137932,158137941,158137931,158141489,0,158141492,158141495,158141500,1,2,6,15,9,-1,3558,-158141489,158141492,3,5,17,3586
2094,158775691,158775692,158775694,158775701,158775710,158775718,158775708,158779035,0,158779037,158779041,158779045,1,2,7,16,8,-2,3327,-158779035,158779037,4,4,17,3354
2095,158846643,158846644,158846645,158846650,158846656,158846666,158846658,158849974,0,158849977,158849981,158849985,1,1,5,11,10,2,3316,-158849974,158849977,4,4,15,3342
2096,159514284,159514287,159514289,159514293,159514301,159514303,159514300,159517851,0,159517853,159517857,159517861,3,2,4,12,2,-1,3551,-159517851,159517853,4,4,16,3577
2097,161332842,161332843,161332845,161332851,161332859,161332860,161332859,161336147,0,161336150,161336153,161336157,1,2,6,14,1,0,3288,-161336147,161336150,3,4,17,3315
